id,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-2640787,2,2017-05-12T07:55:14Z,2017-05-12T13:55:14Z,28.53528,-81.39333,28.53526,-81.39999,0.404,At US-92/US-441/Orange Blossom TR - Accident.,NA,E West Expy W,R,Orlando,Orange,FL,32805,US,US/Eastern,KORL,2017-05-12 7:53,72,NA,84,29.98,10,WNW,4.6,NA,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-935906,2,2018-11-16T14:24:04Z,2018-11-16T15:08:46Z,25.928682,-80.185974,25.928682,-80.185974,0,Right lane blocked due to accident on FL-826 167th St at 7th Ave.,NA,NE 167th St,R,Miami,Miami-Dade,FL,33162,US,US/Eastern,KHWO,2018-11-16 14:53,77,NA,56,30.01,10,North,9.2,NA,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1071101,2,2019-12-29T18:32:54Z,2019-12-29T20:03:20Z,33.757339,-78.966812,33.757339,-78.966812,0,Accident on US-501 Northbound at Carolina Forest Blvd.,4680,Highway 501,R,Myrtle Beach,Horry,SC,29579-9441,US,US/Eastern,KMYR,2019-12-29 18:56,64,64,93,29.95,4,S,12,0.01,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-390590,2,2017-02-01T11:27:43Z,2017-02-01T12:27:54Z,39.027882,-77.431259,NA,NA,0.01,Accident on VA-28 Sully Rd at Nokes Blvd.,NA,Nokes Blvd,R,Sterling,Loudoun,VA,20166,US,US/Eastern,KIAD,2017-02-01 11:52,42.1,40.2,58,30.01,10,South,3.5,NA,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2125269,2,2018-10-02T14:21:48Z,2018-10-02T14:51:34Z,31.756176,-106.395355,31.756176,-106.395355,0,Accident on TX-20 Alameda Ave Eastbound at Little Flower Rd.,101,S Little Flower Rd,R,El Paso,El Paso,TX,79915-3421,US,US/Mountain,KELP,2018-10-02 14:51,86,NA,35,29.8,10,West,3.5,NA,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-558059,2,2020-06-21T19:59:00Z,2020-06-21T22:00:46Z,38.001559,-121.349978,38.001559,-121.349978,0,At Benjamin Holt Dr - Accident.,NA,I-5 N,R,Stockton,San Joaquin,CA,95219,US,US/Pacific,KSCK,2020-06-21 19:55,83,83,38,29.8,10,W,17,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1916638,2,2020-10-28T19:49:00Z,2020-10-28T22:23:40Z,31.32515,-89.32906,31.324693,-89.329046,0.032,Incident on US-49 SB near HARDY ST Right lane blocked. Expect delays.,NA,U S Highway 49,R,Hattiesburg,Forrest,MS,39401,US,US/Central,KHBG,2020-10-28 19:49,73,73,100,29.29,2,ENE,18,0.99,Heavy Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-1981562,2,2018-09-22T15:48:04Z,2018-09-22T16:20:00Z,35.918674,-78.464752,35.918674,-78.464752,0,Accident on US-401 Bus Main St near Rogers Rd.,6673,Rogers Rd,L,Rolesville,Wake,NC,27571,US,US/Eastern,KLHZ,2018-09-22 15:45,87.8,NA,55,30.07,10,North,NA,NA,Scattered Clouds,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-464026,2,2018-02-05T08:10:06Z,2018-02-05T14:10:06Z,38.94115,-94.85751,38.9411,-94.84781,0.521,At KS-7 - Accident.,NA,KS-10 E,R,Lenexa,Johnson,KS,66227,US,US/Central,KIXD,2018-02-05 7:53,6.1,-5.6,87,30.25,10,SSE,6.9,NA,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1377254,2,2017-09-28T21:50:44Z,2017-09-28T22:19:56Z,42.456909,-83.217834,NA,NA,0.699999988,Exit ramp from M-10 Northbound at Exits 14A 14B 14C to M-39 shoulder blocked due to accident.,NA,Northwestern Hwy N,R,Southfield,Oakland,MI,48075,US,US/Eastern,KVLL,2017-09-28 21:55,57.7,NA,59,30.11,10,Calm,NA,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2227146,2,2016-11-16T20:55:35Z,2016-11-16T21:25:17Z,29.624868,-95.428154,29.624868,-95.428154,0,Accident on Prudence Dr at Townwood Dr.,3500,Prudence Dr,R,Houston,Harris,TX,77045-5719,US,US/Central,KMCJ,2016-11-16 20:55,68,NA,83,29.96,10,SSE,9.2,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-1276137,2,2020-01-27T13:45:53Z,2020-01-27T15:08:49Z,32.757126,-83.661491,NA,NA,0,Accident on US-41 both ways around US-129 Hawkinsville Rd.,5224,Hawkinsville Rd,L,Macon,Macon-Bibb County,GA,31216-5006,US,US/Eastern,KMCN,2020-01-27 13:53,54,54,75,29.55,10,W,8,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1304304,2,2020-11-13T02:56:00Z,2020-11-13T03:34:30Z,26.70116,-80.147528,26.687453,-80.160665,1.247,Slow traffic on FL-91 S - Florida's Tpke S from FL-704/Okeechobee Blvd/Exit 99 (Florida's Tpke) to US-98/FL-80/Southern Blvd/Exit 97 (Florida's Tpke) due to accident.,NA,Florida's Tpke S,R,West Palm Beach,Palm Beach,FL,33411,US,US/Eastern,KPBI,2020-11-13 2:53,76,76,94,29.92,10,SW,3,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-43359,4,2016-03-28T05:01:55Z,2016-03-28T11:01:55Z,40.6744,-73.491003,40.674892,-73.485475,0.292,Closed at Washington Ave - Road closed due to accident.,3818,Sunrise Hwy,R,Seaford,Nassau,NY,11783-2634,US,US/Eastern,KFRG,2016-03-28 4:53,42.1,37.7,92,29.94,6,NE,6.9,0.15,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-77586,3,2018-03-12T23:44:38Z,2018-03-13T05:44:38Z,41.87795,-87.91855,41.87947,-87.9199,0.126,Ramp to I-294/IL-38/Roosevelt Rd - Accident.,NA,I-294 N,R,Berkeley,Cook,IL,60163,US,US/Central,KORD,2018-03-12 23:51,30.9,23.5,67,30.16,10,NW,8.1,NA,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-1584157,2,2019-06-13T09:04:36Z,2019-06-13T09:49:11Z,30.429354,-91.168869,30.429354,-91.168869,0,Accident on Dalrymple Dr at Lakeshore Dr.,NA,Dalrymple Dr,R,Baton Rouge,East Baton Rouge,LA,70802,US,US/Central,KBTR,2019-06-13 8:53,79,79,64,29.98,10,NNE,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-954972,4,2017-10-04T15:58:07Z,2017-10-04T21:58:07Z,28.372924,-81.389996,28.398114,-81.391269,1.742,Closed between Florida's Tpke and SR-417-TOLL/Central Florida Greeneway - Road closed due to accident.,NA,Florida's Tpke S,R,Orlando,Orange,FL,32824,US,US/Eastern,KMCO,2017-10-04 15:53,79,NA,77,30.08,10,NE,21.9,0.06,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1709872,2,2020-12-30T06:18:03Z,2020-12-30T08:24:24Z,32.331015,-95.300735,32.331013,-95.300603,0.008,Incident on E 5TH ST near S BROADWAY AVE Drive with caution.,1699,S Broadway Ave,R,Tyler,Smith,TX,75701-4202,US,US/Central,KTYR,2020-12-30 5:53,63,63,90,29.36,10,SSE,5,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Day
A-835434,2,2020-12-16T21:33:29Z,2020-12-16T23:21:17Z,40.110701,-76.328563,40.110797,-76.328174,0.022,Incident on KOSER RD near PENDLETON DR Drive with caution.,501,Koser Rd,R,Lititz,Lancaster,PA,17543-9051,US,US/Eastern,KLNS,2020-12-16 21:53,30,20,79,29.36,6,ENE,13,0,Wintry Mix,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2756193,3,2020-12-30T11:32:22Z,2020-12-30T13:02:08Z,33.864662,-84.479385,33.864662,-84.479385,0,Two lanes blocked due to accident on I-285 Northbound at Exit 18 Paces Ferry Rd.,NA,GA-407 N,R,Atlanta,Cobb,GA,30339,US,US/Eastern,KMGE,2020-12-30 11:56,49,44,78,29.16,7,ESE,12,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1230054,2,2019-06-18T15:11:28Z,2019-06-18T16:43:55Z,26.517124,-81.93869,26.517124,-81.93869,0,Lane blocked due to accident on Beach Walk Blvd at CR-865 Gladiolus Dr.,11400,Gladiolus Dr,L,Fort Myers,Lee,FL,33908,US,US/Eastern,KFMY,2019-06-18 14:53,89,89,59,30.03,10,S,13,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2760824,2,2019-09-27T20:01:00Z,2019-09-27T21:14:42Z,33.778356,-117.896516,33.778356,-117.896516,0,At The City Dr/Exit 14A - Accident.,NA,Lewis St,R,Garden Grove,Orange,CA,92840,US,US/Pacific,KFUL,2019-09-27 19:53,69,69,68,29.72,10,S,6,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-192265,3,2019-01-08T12:51:44Z,2019-01-08T13:36:14Z,40.110699,-74.889618,NA,NA,4.920000076,Lane blocked due to accident on I-95 Northbound between Exit 37 PA-132 Street Rd and Exit 40 PA-413 Veterans Hwy.,3199,Fairway Ave,L,Bristol,Bucks,PA,19007-1842,US,US/Eastern,KPNE,2019-01-08 12:54,42.1,NA,89,29.92,3,Calm,NA,NA,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1771756,2,2018-03-19T16:48:49Z,2018-03-19T22:48:49Z,38.81349,-94.87928,38.80899,-94.889,0.609,At US-56/175th St/Exit 210 - Accident.,NA,US-56 W,R,Gardner,Johnson,KS,66030,US,US/Central,KIXD,2018-03-19 16:53,44.1,37.1,93,29.74,2,North,15,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2669106,2,2020-08-18T16:12:40Z,2020-08-18T16:57:18Z,40.654362,-77.227898,40.654362,-77.227898,0,Lane blocked due to accident on PA-35 both ways at Foundry Rd.,32277,Route 35 N,L,Mc Alisterville,Juniata,PA,17049-8101,US,US/Eastern,KSEG,2020-08-18 15:53,79,79,50,29.39,10,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1446755,3,2016-09-20T07:50:17Z,2016-09-20T08:19:40Z,27.110071,-82.348015,27.110071,-82.348015,0,Shoulder blocked due to accident on I-75 Northbound near Exit 191 River Rd.,NA,N River Rd,R,Venice,Sarasota,FL,34292,US,US/Eastern,KVNC,2016-09-20 7:55,78.8,NA,94,30,10,Calm,NA,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-85417,2,2019-09-15T18:49:14Z,2019-09-15T22:49:14Z,45.42559,-122.744,45.426092,-122.74401,0.035,At Haines St/Exit 293 - Accident.,NA,I-5 N,R,Lake Oswego,Clackamas,OR,97035,US,US/Pacific,KUAO,2019-09-15 18:53,59,59,81,29.62,10,S,8,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2850585,2,2019-01-22T17:54:24Z,2019-01-22T18:24:16Z,32.950385,-96.734686,32.950385,-96.734686,0,At Arapaho Rd - Accident. Left lane blocked.,NA,US-75 N,R,Richardson,Dallas,TX,75080,US,US/Central,KADS,2019-01-22 17:47,48.2,NA,82,29.89,7,NW,19.6,NA,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Day,Day,Day
A-140379,3,2018-12-27T11:34:24Z,2018-12-27T12:04:07Z,42.955914,-88.047272,42.955914,-88.047272,0,Right lane blocked due to accident on I-43 Southbound near Exit 60 US-45 108th St.,NA,I-43 N,R,Milwaukee,Milwaukee,WI,53228,US,US/Central,KMKE,2018-12-27 11:52,41,31.6,89,29.78,2.5,SE,20.7,0.13,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-854874,2,2017-06-22T20:05:51Z,2017-06-23T02:05:51Z,26.11696,-80.16858,26.129714,-80.16921,0.882,At SR-842/Broward Blvd/Exit 27 - Accident.,NA,I-95 N,R,Fort Lauderdale,Broward,FL,33312,US,US/Eastern,KFLL,2017-06-22 19:53,82.9,NA,69,30.03,10,East,16.1,NA,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1325903,3,2017-09-29T17:46:41Z,2017-09-29T23:46:41Z,45.031921,-93.19116,45.02125,-93.1897,0.741,At Cleveland Ave/Co Rd C/Exit 24 - Accident.,NA,I-35W S,R,Saint Paul,Ramsey,MN,55113,US,US/Central,KSTP,2017-09-29 17:53,62.1,NA,50,30.35,10,East,3.5,NA,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2813057,2,2018-04-14T11:43:31Z,2018-04-14T12:43:11Z,34.586044,-82.550125,34.586044,-82.550125,0,Accident on US-29 at SC-331 Old Williamston Rd.,4565,Highway 29 N,L,Belton,Anderson,SC,29627-9799,US,US/Eastern,KAND,2018-04-14 11:56,73.9,NA,59,30.06,10,South,11.5,NA,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2365241,2,2019-01-07T17:31:39Z,2019-01-07T18:00:09Z,35.289845,-118.746315,35.289845,-118.746315,0,Accident on CA-58 Bakersfield Tehachapi Hwy Eastbound at Exit 127 General Beale Rd.,NA,CA-58 E,R,Arvin,Kern,CA,93203,US,US/Pacific,KBFL,2019-01-07 17:54,59,NA,69,30.16,10,NE,8.1,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-857072,2,2019-02-15T12:03:02Z,2019-02-15T16:03:02Z,42.775101,-123.292037,42.76674,-123.33267,2.14,At Barton Road/Exit 83 - Accident.,NA,I-5 S,R,Glendale,Douglas,OR,97442,US,US/Pacific,KSXT,2019-02-15 11:56,28.9,18.2,92,29.72,0.2,South,13.8,0,Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-746843,2,2017-08-30T17:16:39Z,2017-08-30T18:01:30Z,43.203453,-77.561836,43.203453,-77.561836,0,Accident on County Hwy-120 Culver Rd at County Hwy-241 Ridge Rd.,NA,Culver Rd,R,Rochester,Monroe,NY,14622,US,US/Eastern,KROC,2017-08-30 16:54,73,NA,59,29.97,10,North,6.9,NA,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-1546055,2,2019-09-13T11:37:30Z,2019-09-13T12:22:27Z,40.757019,-73.328453,40.757019,-73.328453,0,Accident on Grand Blvd near 1st St.,114,W 1st St,R,Deer Park,Suffolk,NY,11729,US,US/Eastern,KFRG,2019-09-13 11:53,66,66,56,30.32,10,E,10,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1439767,2,2017-10-11T11:24:04Z,2017-10-11T11:53:52Z,37.680134,-77.622139,37.680134,-77.622139,0,Accident on VA-271 Pouncey Tract Rd at Perrywinkle Rd.,12301,Perrywinkle Rd,L,Glen Allen,Henrico,VA,23059-5385,US,US/Eastern,KOFP,2017-10-11 11:25,75.9,NA,94,30.04,10,Calm,NA,NA,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2465904,2,2017-09-29T09:45:14Z,2017-09-29T15:45:14Z,37.736642,-122.193117,37.736642,-122.193117,0,At 98th Ave - Accident.,NA,Nimitz Fwy S,R,Oakland,Alameda,CA,94603,US,US/Pacific,KOAK,2017-09-29 9:53,63,NA,81,30.02,10,West,10.4,NA,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2259535,3,2018-06-11T14:46:22Z,2018-06-11T15:16:01Z,39.510727,-119.964363,39.510727,-119.964363,0,Accident on I-80 Eastbound at Exit 4 Boomtown Garson Rd.,NA,Boomtown Garson Rd,R,Verdi,Washoe,NV,89439,US,US/Pacific,KRNO,2018-06-11 14:55,82,NA,15,29.87,10,Variable,3.5,NA,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1765942,2,2017-03-28T15:46:12Z,2017-03-28T21:46:12Z,40.70174,-73.991239,40.710141,-74.001841,0.803,At Centre St - Accident.,NA,Brooklyn Queens Expy,R,Brooklyn,Kings,NY,11201,US,US/Eastern,KJRB,2017-03-28 15:39,44.6,38.1,93,29.88,10,NE,13.8,0,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-127582,2,2020-02-14T01:45:39Z,2020-02-14T06:05:37Z,42.70929,-123.36553,42.70929,-123.36553,0,At Speaker Rd/Exit 78 - Accident.,NA,I-5 N,R,Wolf Creek,Josephine,OR,97497,US,US/Pacific,KSXT,2020-02-14 1:56,32,27,92,26.14,0.75,VAR,5,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2356517,2,2018-08-06T08:49:25Z,2018-08-06T09:19:03Z,39.764294,-86.160027,39.764294,-86.160027,0,Accident on Georgia St at Illinois St.,189,S Illinois St,L,Indianapolis,Marion,IN,46225-1079,US,US/Eastern,KIND,2018-08-06 8:54,75.9,NA,85,30.1,10,SW,8.1,NA,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-2048718,3,2020-06-10T13:29:48Z,2020-06-10T14:29:48Z,43.16464,-77.63243,43.16464,-77.63243,0,At Broad St/Dewey Ave - Accident.,280,Lyell Ave,R,Rochester,Monroe,NY,14608-1325,US,US/Eastern,KROC,2020-06-10 13:54,90,90,50,29.15,10,SSW,14,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-1792465,2,2017-02-28T07:18:11Z,2017-02-28T13:18:11Z,34.33576,-112.12994,34.332278,-112.125438,0.352,At I-17/Arizona Veterans Meml Hwy - Accident.,14498,S State Route 69,R,Mayer,Yavapai,AZ,86333-5116,US,US/Mountain,KPRC,2017-02-28 7:37,36,31.1,93,29.86,10,West,5.8,0.01,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-590123,4,2020-11-15T08:53:00Z,2020-11-16T08:45:00Z,35.99649,-80.133128,35.994504,-80.134487,0.157,Near High Point / Both Directions. The road is closed near Gene Clodfelter Drive. Due to poles and lines in roadway.,7486,N NC Highway 109,R,Winston Salem,Davidson,NC,27107-9257,US,US/Eastern,KINT,2020-11-15 8:54,58,58,100,29.06,5,S,8,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1474783,2,2020-02-02T20:17:00Z,2020-02-02T20:49:00Z,34.189402,-118.474088,34.189402,-118.474088,0,At Sherman Way/Haskell Ave/Exit 66 - Accident.,NA,I-405 N,R,Van Nuys,Los Angeles,CA,91406,US,US/Pacific,KVNY,2020-02-02 19:51,55,55,83,28.99,10,E,5,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2500052,2,2019-10-24T06:11:00Z,2019-10-24T07:13:29Z,34.00883,-118.15857,34.00883,-118.15857,0,At Atlantic Blvd/Triggs St/Exit 130A - Accident.,2048,S Atlantic Blvd,R,Los Angeles,Los Angeles,CA,90040-1347,US,US/Pacific,KCQT,2019-10-24 5:52,64,64,58,29.69,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-2748652,2,2020-12-27T18:00:00Z,2020-12-27T22:25:38Z,40.744178,-74.21379,40.753297,-74.210842,0.649,Slow traffic on Garden State Pkwy N from 14th Ave (Garden State Pkwy) to I-280/Exit 145 (Garden State Pkwy) due to accident.,NA,Garden State Pkwy N,R,Newark,Essex,NJ,7106,US,US/Eastern,KEWR,2020-12-27 17:51,33,28,56,30.32,10,SSW,6,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-2708898,2,2020-12-07T19:46:00Z,2020-12-07T21:05:07Z,34.047178,-118.214596,34.051368,-118.213896,0.292,NB 5 JSO 10. 2 VEH TC / GRY NISSAN SUV VS BLU SEMI ON RS REQ UNIT FOR 1110,NA,Golden State Fwy N,R,Los Angeles,Los Angeles,CA,90033,US,US/Pacific,KCQT,2020-12-07 19:52,60,60,32,29.79,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-1582227,2,2020-04-10T15:06:21Z,2020-04-10T16:26:19Z,39.26804,-76.75665,39.26804,-76.75665,0,At MD-144/Frederick Rd - Accident.,1851,Frederick Rd,L,Catonsville,Baltimore,MD,21228-5516,US,US/Eastern,KDMH,2020-04-10 14:54,50,NA,33,29.65,NA,nan,NA,0,nan,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-2176294,4,2018-01-06T11:52:43Z,2018-01-06T17:52:43Z,38.00996,-122.02288,38.00903,-122.02996,0.391,Ramp closed to CA-242 Southbound - Road closed due to accident.,NA,Port Chicago Hwy,R,Concord,Contra Costa,CA,94520,US,US/Pacific,KCCR,2018-01-06 11:53,59,NA,69,30.18,10,WNW,6.9,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1365221,2,2018-01-31T17:13:15Z,2018-01-31T17:42:51Z,36.205894,-95.993813,36.205894,-95.993813,0,Accident on 36th St at Martin Luther King Jr Blvd.,186,E 36th St N,R,Tulsa,Tulsa,OK,74106,US,US/Central,KTUL,2018-01-31 16:53,64.9,NA,26,29.77,10,South,3.5,NA,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-616988,2,2020-12-03T03:26:00Z,2020-12-03T05:08:34Z,33.386818,-111.697987,33.386738,-111.713757,0.91,Incident on US-60 WB near VAL VISTA DR Right shoulder closed.,NA,Superstition Fwy W,R,Mesa,Maricopa,AZ,85206,US,US/Mountain,KFFZ,2020-12-03 3:51,54,54,18,28.98,10,ENE,12,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2835183,2,2020-05-24T03:30:00Z,2020-05-24T04:22:35Z,37.78699,-122.389859,37.78699,-122.389859,0,At Bay Bridge (San Francisco) - Accident.,NA,I-80 E,R,San Francisco,San Francisco,CA,94105,US,US/Pacific,KOAK,2020-05-24 3:53,57,57,77,29.98,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
