"","id","source","tmc","severity","start_time","end_time","distance_mi","description","number","street","side","city","county","state","country","timezone","airport_code","weather_timestamp","temperature_f","wind_chill_f","humidity_percent","pressure_in","visibility_mi","wind_direction","wind_speed_mph","precipitation_in","weather_condition","amenity","bump","crossing","give_way","junction","no_exit","railway","roundabout","station","stop","traffic_calming","traffic_signal","turning_loop","sunrise_sunset","civil_twilight","nautical_twilight","astronomical_twilight"
"736","A-484234","MapQuest",201,3,2017-06-02 09:49:43,2017-06-02 10:33:57,0.00999999977648,"Left hand shoulder blocked due to accident on I-20 Westbound after TX-360.",NA,"I-20 W","R","Arlington","Tarrant","TX","US","US/Central","KGKY",2017-06-02 09:53:00,77,NA,82,29.96,10,"SSE",6.9,NA,"Overcast",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"737","A-903550","MapQuest",201,2,2019-11-22 16:41:25,2019-11-22 18:41:03,0,"Accident on US-3 Manchester St at Airport Rd.",298,"Airport Rd","R","Concord","Merrimack","NH","US","US/Eastern","KCON",2019-11-22 16:51:00,41,36,62,29.19,10,"WNW",7,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Night","Day","Day","Day"
"738","A-1199739","MapQuest",201,3,2019-04-30 08:59:37,2019-04-30 09:58:37,0,"Left lane blocked due to accident on I-75 Southbound after Exits 220 220A 220B FL-64.",NA,"I-75 S","R","Bradenton","Manatee","FL","US","US/Eastern","KSRQ",2019-04-30 08:53:00,76,76,79,30.12,10,"E",10,0,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"739","A-1444910","MapQuest",201,3,2018-12-04 19:11:40,2018-12-04 20:11:19,0,"Right hand shoulder blocked due to accident on I-240 Eastbound at Exit 15A-B US-72 Poplar Ave.",NA,"I-240 E","R","Memphis","Shelby","TN","US","US/Central","KOLV",2018-12-04 18:50:00,32,28.7,75,30.27,10,"NW",3.5,NA,"Clear",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"740","A-1817013","MapQuest",201,2,2018-06-08 09:11:49,2018-06-08 10:26:39,0,"Accident on McGavock St at 14th Ave.",198,"14th Ave S","R","Nashville","Davidson","TN","US","US/Central","KBNA",2018-06-08 08:53:00,80.1,NA,58,30.13,10,"Calm",NA,NA,"Scattered Clouds",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"741","A-1786853","MapQuest",201,2,2018-07-24 09:16:30,2018-07-24 09:46:15,0,"Accident on Nations Ford Rd at Farmhurst Dr.",101,"Farmhurst Dr","L","Charlotte","Mecklenburg","NC","US","US/Eastern","KCLT",2018-07-24 09:19:00,72,NA,97,29.99,1.8,"NNE",9.2,0.01,"Heavy Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"742","A-1018840","MapQuest",201,2,2019-07-05 07:19:16,2019-07-05 08:33:57,0,"Accident on Duke Ave at Ronnie St.",4096,"Ronnie St","R","Columbia","Richland","SC","US","US/Eastern","KCUB",2019-07-05 07:23:00,74,74,97,29.87,2,"CALM",0,0,"Fog",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"743","A-2376220","MapQuest",201,2,2017-09-15 14:27:21,2017-09-15 14:57:05,2.21000003815,"Right lane blocked due to accident on US-15 James Madison Hwy Southbound between VA-55 John Marshall Hwy and Haymarket Dr.",15599,"Haymarket Dr","L","Haymarket","Prince William","VA","US","US/Eastern","KIAD",2017-09-15 14:52:00,82,NA,52,30.05,10,"WNW",5.8,NA,"Scattered Clouds",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"744","A-435524","MapQuest",201,2,2017-05-05 16:19:05,2017-05-05 16:48:46,0.01,"Accident on FM-734 Parmer Ln at Dessau Rd.",NA,"Dessau Rd","R","Austin","Travis","TX","US","US/Central","KEDC",2017-05-05 16:15:00,80.6,NA,24,30,10,"NW",8.1,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"745","A-1241623","MapQuest",201,2,2019-04-18 11:59:05,2019-04-18 12:43:51,0,"Accident on TX-408-SPUR Patriot Pkwy Northbound near Gradyniblo Rd.",NA,"Spur 408 N","R","Dallas","Dallas","TX","US","US/Central","KRBD",2019-04-18 12:01:00,59,59,90,29.07,2,"NNW",20,0.01,"Light Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"746","A-1187795","MapQuest",201,2,2019-05-24 07:56:10,2019-05-24 08:25:27,0,"Accident on Briarcliff Rd at Anderson Ln.",6108,"Briarcliff Rd","R","Fort Myers","Lee","FL","US","US/Eastern","KRSW",2019-05-24 07:53:00,71,71,78,30.06,10,"NE",6,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"747","A-3396214","Bing",NA,2,2017-11-14 17:45:09,2017-11-14 23:45:09,0.393,"At CA-19/Rosemead Blvd/Exit 26B - Accident.",NA,"I-10 W","R","El Monte","Los Angeles","CA","US","US/Pacific","KEMT",2017-11-14 17:45:00,73.4,NA,38,30,10,"SW",4.6,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Day"
"748","A-2017230","MapQuest",201,2,2018-03-16 16:26:22,2018-03-16 17:41:04,0,"Accident on Paradise Blvd at Davenport St.",4707,"Paradise Blvd NW","R","Albuquerque","Bernalillo","NM","US","US/Mountain","KAEG",2018-03-16 16:47:00,55.4,NA,21,29.94,10,"West",5.8,NA,"Scattered Clouds",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"749","A-2854293","Bing",NA,2,2020-03-14 07:42:00,2020-03-14 08:36:47,0,"At Central Ave (Riverside) - Accident.",NA,"CA-91 E","R","Riverside","Riverside","CA","US","US/Pacific","KRAL",2020-03-14 07:53:00,53,53,93,29.22,4,"SE",3,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"750","A-3293026","Bing",NA,2,2018-07-02 16:15:14,2018-07-02 22:15:14,11.356,"Between US-90/Exit 192 and SR-267/Exit 181 - Accident. Left lane blocked.",NA,"FL-8 W","R","Midway","Gadsden","FL","US","US/Eastern","KTLH",2018-07-02 15:53:00,86,NA,67,30.01,10,"SSE",12.7,NA,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"751","A-483429","MapQuest",201,2,2017-07-01 17:39:43,2017-07-01 18:39:19,0,"Accident on Grove St at PA-23 4th St.",NA,"Fraley St","R","Bridgeport","Montgomery","PA","US","US/Eastern","KLOM",2017-07-01 17:35:00,69.8,NA,94,29.94,1,"West",4.6,NA,"Overcast",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"752","A-2698875","Bing",NA,2,2017-06-28 09:24:16,2017-06-28 15:24:16,0.266,"At I-485 - Accident.",NA,"N Tryon St","R","Charlotte","Mecklenburg","NC","US","US/Eastern","KJQF",2017-06-28 09:55:00,71.6,NA,53,30.25,10,"East",5.8,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"753","A-694923","MapQuest",201,2,2020-02-03 01:20:22,2020-02-03 02:20:07,0,"Accident on Rachel Rd at Linda Dr.",101,"Linda Dr","R","San Pablo","Contra Costa","CA","US","US/Pacific","KCCR",2020-02-03 00:53:00,41,41,70,30.07,10,"CALM",0,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"754","A-1557180","MapQuest",222,2,2018-10-01 06:37:27,2018-10-01 07:06:40,0,"Queueing traffic and #4 lane blocked due to accident on CA-170 Southbound after Exit 9 Sherman Way. SigAlert issued.",NA,"Sherman Way","R","North Hollywood","Los Angeles","CA","US","US/Pacific","KBUR",2018-10-01 06:53:00,69.1,NA,54,29.84,10,"West",3.5,NA,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Day","Day","Day"
"755","A-404842","MapQuest",201,3,2017-04-17 11:10:13,2017-04-17 12:09:54,0.01,"#1 lane blocked due to accident on I-10 Eastbound at Exit 26A San Bernardino Fwy.",NA,"Walnut Grove Ave","R","Rosemead","Los Angeles","CA","US","US/Pacific","KEMT",2017-04-17 09:45:00,68,NA,35,30.11,10,"SW",3.5,NA,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"756","A-1862709","MapQuest",201,2,2018-05-01 20:02:21,2018-05-01 21:01:36,0,"Accident on NV-445 Pyramid Way at Sparks Blvd.",NA,"Pyramid Way","R","Sparks","Washoe","NV","US","US/Pacific","KRTS",2018-05-01 19:55:00,50,NA,37,29.86,10,"North",8.1,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Night","Day","Day","Day"
"757","A-217403","MapQuest",201,2,2016-06-26 05:07:31,2016-06-26 05:52:31,0,"Right hand shoulder blocked due to accident on Sprain Brook Pkwy Northbound at County Hwy-59 Tuckahoe Rd.",NA,"Tuckahoe Rd","R","Yonkers","Westchester","NY","US","US/Eastern","KHPN",2016-06-26 04:56:00,61,NA,87,30.22,10,"Calm",NA,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Day","Day","Day"
"758","A-185419","MapQuest",201,2,2016-11-15 07:40:58,2016-11-15 08:10:52,0.01,"Accident on Miller Rd at Duffield Rd.",11998,"Miller Rd","R","Swartz Creek","Genesee","MI","US","US/Eastern","KFNT",2016-11-15 07:53:00,33.1,NA,96,29.92,10,"Calm",NA,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"759","A-111823","MapQuest",241,3,2016-06-03 13:15:12,2016-06-03 14:00:12,0.01,"One lane blocked due to accident on I-405 Northbound near Exit 38B 190th St.",NA,"I-405 N","R","Gardena","Los Angeles","CA","US","US/Pacific","KHHR",2016-06-03 12:53:00,75,NA,60,29.97,8,"West",8.1,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"760","A-3318162","Bing",NA,2,2018-05-10 11:29:01,2018-05-10 17:29:01,0.532,"At MS-613/Exit 68 - Accident. Blocked ahead.",NA,"I-10 W","R","Moss Point","Jackson","MS","US","US/Central","KPQL",2018-05-10 11:53:00,87.1,NA,31,30.14,10,"Variable",4.6,NA,"Clear",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"761","A-286700","MapQuest",241,3,2016-09-23 23:34:46,2016-09-24 00:20:14,0,"One frontage lane blocked due to accident on I-10 Eastbound at Fry Rd.",NA,"US-90 E","R","Houston","Harris","TX","US","US/Central","KSGR",2016-09-23 23:53:00,78.1,NA,84,29.97,10,"SSE",5.8,NA,"Clear",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"762","A-647493","MapQuest",201,2,2020-01-08 15:46:04,2020-01-08 16:15:50,8.51000022888,"Accident on I-26 Eastbound between Exit 66 SC-32 Jalapa Rd and Exit 72 SC-121.",NA,"I-26 W","R","Newberry","Newberry","SC","US","US/Eastern","KEOE",2020-01-08 15:55:00,61,61,29,29.75,10,"W",7,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"763","A-213181","MapQuest",201,2,2016-08-08 18:50:50,2016-08-08 19:50:50,0,"Accident on MA-128 Northbound at Exit 26 Lowell St.",NA,"Lowell St","R","Peabody","Essex","MA","US","US/Eastern","KBVY",2016-08-08 18:53:00,75,NA,57,29.98,10,"SE",5.8,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"764","A-2654055","Bing",NA,2,2017-02-20 13:22:05,2017-02-20 19:22:05,0.573,"At Sir Francis Drake Blvd - Accident.",NA,"Redwood Hwy","R","Corte Madera","Marin","CA","US","US/Pacific","KDVO",2017-02-20 13:15:00,57.2,NA,94,29.93,7,"SSE",12.7,NA,"Scattered Clouds",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"765","A-1619584","MapQuest",201,2,2018-10-30 08:45:33,2018-10-30 09:15:21,0,"Accident on US-64 Westbound at Lake Pine Dr.",NA,"US 64 Hwy W","R","Apex","Wake","NC","US","US/Eastern","KTTA",2018-10-30 08:50:00,36.7,NA,99,30.23,10,"Calm",NA,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"766","A-2672885","Bing",NA,2,2017-04-06 19:29:42,2017-04-07 01:29:42,0.372,"At Bass Lake Rd - Accident.",NA,"US-50 E","R","El Dorado Hills","El Dorado","CA","US","US/Pacific","KMHR",2017-04-06 19:45:00,53.6,NA,88,29.72,5,"South",18.4,NA,"Overcast",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"767","A-16550","MapQuest",203,3,2016-11-13 13:57:22,2016-11-13 14:26:41,0.01,"#1 lane blocked due to multi-vehicle accident on I-880 Northbound at Exit 36 Hegenberger Rd.",NA,"I-880 N","R","Oakland","Alameda","CA","US","US/Pacific","KOAK",2016-11-13 13:53:00,70,NA,65,30.14,10,"NW",8.1,NA,"Scattered Clouds",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"768","A-1239930","MapQuest",201,2,2019-04-17 18:15:23,2019-04-17 20:08:39,0,"Accident on Acer Ave at Viscount Blvd.",9495,"Viscount Blvd","L","El Paso","El Paso","TX","US","US/Mountain","KELP",2019-04-17 18:47:00,64,64,32,26.02,10,"W",17,NA,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"769","A-2705669","Bing",NA,2,2017-07-06 07:28:47,2017-07-06 13:28:47,0.144,"Ramp to 195th St/Exit 24 - Accident.",NA,"I-405 S","R","Bothell","King","WA","US","US/Pacific","KPAE",2017-07-06 07:53:00,60.1,NA,69,30.17,10,"Calm",NA,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"770","A-3065526","Bing",NA,2,2019-10-04 11:37:10,2019-10-04 15:37:10,2.224,"At Delaney Rd/Exit 248 - Accident.",NA,"I-5 N","R","Jefferson","Marion","OR","US","US/Pacific","KSLE",2019-10-04 11:56:00,57,57,77,30,10,"S",10,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"771","A-3384527","Bing",NA,2,2017-12-14 08:25:25,2017-12-14 14:25:25,0,"At 8th St - Accident.",800,"Cheyenne Blvd","R","Colorado Springs","El Paso","CO","US","US/Mountain","KCOS",2017-12-14 08:54:00,30,21.7,69,30.29,10,"NW",9.2,NA,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"772","A-165536","MapQuest",201,2,2016-03-23 15:34:00,2016-03-23 16:04:00,0.79,"Accident on 72nd St Westbound between I-80 and US-275 L St.",NA,"S 72nd St","R","Omaha","Douglas","NE","US","US/Central","KMLE",2016-03-23 15:35:00,47.5,NA,73,29.48,10,"NE",11.5,NA,"Overcast",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"773","A-3283334","Bing",NA,2,2018-08-09 19:19:49,2018-08-10 01:19:49,0.774,"At 7th Ave/Exit 25 - Accident.",NA,"Pima Fwy W","R","Phoenix","Maricopa","AZ","US","US/Mountain","KDVT",2018-08-09 19:44:00,97,NA,32,29.9,10,"West",4.6,NA,"Scattered Clouds",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"774","A-235413","MapQuest",203,2,2017-01-11 11:23:09,2017-01-11 11:52:29,0.58,"Multi-vehicle accident on US-322 Horseshoe Pike from Starner Rd to PA-419 Main St.",NA,"Horseshoe Pike W","R","Lebanon","Lebanon","PA","US","US/Eastern","KMUI",2017-01-11 10:58:00,34,NA,100,30.36,7,"Calm",NA,NA,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"775","A-3033565","Bing",NA,2,2019-12-31 07:24:30,2019-12-31 07:58:04,0,"At CR-10/Bass Lake Rd/Exit 26 - Accident.",NA,"Bass Lake Rd","R","Osseo","Hennepin","MN","US","US/Central","KMIC",2019-12-31 07:53:00,20,7,81,28.83,10,"NW",14,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Day","Day","Day"
"776","A-438915","MapQuest",201,2,2017-05-09 15:36:36,2017-05-09 16:17:29,1.5,"Shoulder blocked on exit ramp due to accident on US-101 Northbound between Exit 40 CA-23 and Exit 41 Hampshire Rd.",NA,"CA-23 S","R","Westlake Village","Ventura","CA","US","US/Pacific","KCMA",2017-05-09 15:55:00,70,NA,55,29.92,10,"South",10.4,NA,"Overcast",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"777","A-10451","MapQuest",201,2,2017-01-09 11:56:22,2017-01-09 12:26:02,0.01,"Accident on Bodega Hwy at Joy Rd.",16295,"Bodega Hwy","R","Bodega","Sonoma","CA","US","US/Pacific","KSTS",2017-01-09 11:53:00,55,NA,80,30.01,10,"SSW",10.4,NA,"Overcast",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"778","A-1491488","MapQuest",201,3,2018-10-31 06:02:21,2018-10-31 06:31:53,4.03999996185,"Accident on I-94 Eastbound from Exit 205 MN-241 45th St to Exit 207A-B MN-101 Main St.",NA,"I-94 W","R","Rogers","Hennepin","MN","US","US/Central","KMIC",2018-10-31 05:53:00,39,34,79,29.93,10,"West",6.9,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"779","A-3103124","Bing",NA,2,2019-11-01 08:36:30,2019-11-01 09:08:45,0.004,"At CA-2/Alvarado St/Exit 4B - Accident.",NA,"N Alvarado St","R","Los Angeles","Los Angeles","CA","US","US/Pacific","KCQT",2019-11-01 08:52:00,64,64,12,29.89,10,"NNE",3,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"780","A-3010100","Bing",NA,2,2020-02-22 16:30:00,2020-02-22 17:43:07,0,"At Market St - Accident.",730,"McCarter Hwy","R","Newark","Essex","NJ","US","US/Eastern","KEWR",2020-02-22 16:51:00,50,50,15,30.13,10,"WSW",16,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"781","A-1949385","MapQuest",201,2,2018-04-13 20:58:38,2018-04-13 21:27:58,0,"Left hand shoulder closed and left lane closed due to accident on MD-26 Liberty Rd Eastbound at Routzahn Way.",NA,"Routzahn Way","R","Frederick","Frederick","MD","US","US/Eastern","KFDK",2018-04-13 20:55:00,77,NA,21,29.9,10,"SSW",12.7,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Night","Night","Night","Day"
"782","A-2363229","MapQuest",201,2,2017-09-08 16:55:54,2017-09-08 17:40:29,0,"HOV lane blocked due to accident on CA-210 Westbound at Exit 59 Haven Ave.",NA,"Foothill Fwy W","R","Rancho Cucamonga","San Bernardino","CA","US","US/Pacific","KONT",2017-09-08 16:53:00,87.1,NA,32,29.78,10,"West",17.3,NA,"Scattered Clouds",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"783","A-2906402","Bing",NA,4,2020-04-10 13:33:26,2020-04-10 14:08:24,2.014,"Between Aramingo Ave/Exit 27 and Cottman Ave/Exit 30 - Accident. Two lanes blocked.",NA,"I-95 N","R","Philadelphia","Philadelphia","PA","US","US/Eastern","KPNE",2020-04-10 13:54:00,49,42,36,29.39,10,"W",22,0,"Cloudy / Windy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"784","A-557273","MapQuest",201,2,2020-06-26 04:46:15,2020-06-26 06:50:46,0,"Accident on FL-87 at Coleman Rd.",6498,"Coleman Rd","R","Milton","Santa Rosa","FL","US","US/Central","KNSE",2020-06-26 05:39:00,76,76,82,30,10,"ENE",5,0,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Day","Day"
"785","A-1342946","MapQuest",201,3,2019-02-11 09:48:32,2019-02-11 10:18:17,0,"Accident on I-440 Cliff Benson Beltline Eastbound at US-1 Capital Blvd .",NA,"Capital Blvd","R","Raleigh","Wake","NC","US","US/Eastern","KRDU",2019-02-11 09:51:00,39.9,NA,97,30.24,1.5,"Calm",NA,0.04,"Light Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"786","A-6071","MapQuest",201,2,2016-12-07 19:59:19,2016-12-07 20:29:03,0.01,"Accident on CA-37 Sears Point Rd Eastbound at CA-121 Arnold Dr.",4012,"Sears Point Rd","L","Sonoma","Sonoma","CA","US","US/Pacific","KO69",2016-12-07 19:55:00,41,33.1,87,30.11,5,"East",15,0.05,"Overcast",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"787","A-3395680","Bing",NA,2,2017-11-13 11:00:09,2017-11-13 17:00:09,0.4,"At I-605 - Accident.",NA,"I-10 W","R","Baldwin Park","Los Angeles","CA","US","US/Pacific","KEMT",2017-11-13 10:51:00,66.2,NA,56,30.14,8,"Calm",NA,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"788","A-2374650","MapQuest",201,3,2017-09-14 13:22:08,2017-09-14 14:06:42,0,"Right lane blocked due to accident on I-635 Westbound at Exit 13 Jupiter Rd.",NA,"Jupiter Rd","R","Dallas","Dallas","TX","US","US/Central","KDAL",2017-09-14 12:53:00,91,NA,41,29.82,10,"South",8.1,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"789","A-1951895","MapQuest",201,3,2018-04-14 12:16:52,2018-04-14 13:00:40,0,"2 Left lane blocked due to accident on I-635 Southbound at Metcalf Ave.",NA,"I-635 S","R","Mission","Johnson","KS","US","US/Central","KNKA",2018-04-14 13:19:00,NA,NA,NA,NA,NA,"North",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"790","A-1407511","MapQuest",201,2,2019-01-16 07:38:00,2019-01-16 08:07:51,0,"Accident on 67th Ave at Mcdowell Rd.",NA,"W McDowell Rd","R","Phoenix","Maricopa","AZ","US","US/Mountain","KGEU",2019-01-16 07:55:00,NA,NA,NA,30.23,10,"Calm",NA,NA,"Scattered Clouds",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"791","A-833122","MapQuest",201,2,2019-10-21 20:54:20,2019-10-21 22:06:10,0,"Accident on US-70 both ways around Mechanical Blvd.",NA,"US Highway 70 W","R","Raleigh","Wake","NC","US","US/Eastern","KRDU",2019-10-21 20:51:00,62,62,90,29.6,10,"SE",6,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
